,price,bedrooms,bathrooms,sqft_living,floors,grade,sqft_above,sqft_basement,lat,sqft_living15
387,8327550.0,3,2.0,1650,1.0,7,1160,490,47.4612,1710
388,13330350.0,4,2.5,2120,2.0,8,2120,0,47.4987,1880
389,12705000.0,4,1.5,2040,1.0,7,1380,660,47.772,1610
390,11385000.0,4,1.0,1550,1.5,7,1550,0,47.5287,1450
391,16170000.0,3,2.75,1980,2.0,9,1980,0,47.6109,1950
392,10890000.0,3,2.5,1600,2.0,8,1600,0,47.7736,1790
393,30591000.0,4,2.75,3300,2.0,8,3300,0,47.6294,3180
394,36894000.0,4,2.5,3840,2.0,10,3840,0,47.5634,3600
395,10890000.0,2,1.0,1220,1.0,7,1220,0,47.7405,2000
396,17490000.0,5,2.25,2720,1.0,7,1500,1220,47.5976,2110
397,12045000.0,4,2.0,1940,1.0,8,1940,0,47.5722,2000
398,12498750.0,3,2.5,2160,1.5,7,1260,900,47.5644,1060
399,8906700.0,4,1.75,1530,1.5,7,1530,0,47.4556,1390
400,18381000.0,3,3.5,1710,2.0,8,1290,420,47.6055,1630
401,11880000.0,4,1.75,3730,1.0,7,2150,1580,47.1775,1880
402,11616000.0,2,1.0,940,1.0,7,940,0,47.6879,1560
403,14421000.0,3,2.5,1750,2.0,8,1750,0,47.4807,2430
404,10642500.0,4,2.5,1820,2.0,7,1820,0,47.3845,1820
405,21450000.0,3,3.25,1510,2.0,9,1330,180,47.5815,1510
406,14850000.0,3,2.0,1290,3.0,8,1290,0,47.6609,1290
407,9190500.0,3,2.0,1570,1.0,7,1570,0,47.3163,1570
408,12043350.0,4,2.5,1930,2.0,8,1930,0,47.4309,2090
409,27720000.0,4,3.5,2840,1.0,10,2840,0,47.401,3180
410,8844000.0,3,2.5,1550,2.0,7,1550,0,47.404,1550
411,17078622.0,2,1.0,833,1.0,5,833,0,47.3889,1380
412,20886525.0,3,2.5,2990,2.0,8,2990,0,47.7718,2990
413,19057500.0,3,2.5,2000,2.0,9,2000,0,47.7067,2450
414,11187000.0,4,1.5,2390,1.5,7,2390,0,47.504,2850
415,18810000.0,3,1.75,2910,1.0,7,1530,1380,47.7015,2520
416,18595500.0,4,1.75,2085,1.0,7,1610,475,47.5753,2690
417,13959000.0,4,2.25,2200,1.0,7,1290,910,47.7448,1910
418,11715000.0,3,2.25,1860,2.0,8,1860,0,47.7318,2320
419,51150000.0,5,4.25,6070,2.0,12,6070,0,47.5954,4680
420,15906000.0,2,1.0,950,1.0,7,950,0,47.6885,1320
421,20625000.0,3,1.75,1600,1.0,7,1600,0,47.5724,1580
422,17754000.0,3,2.5,2250,2.0,8,2250,0,47.5272,2360
423,12540000.0,3,2.5,2280,2.0,8,2280,0,47.4334,2310
424,12375000.0,2,1.0,940,1.0,7,940,0,47.6073,1300
425,8085000.0,3,2.5,1530,1.0,7,1030,500,47.3592,1850
426,10230000.0,5,1.75,2190,1.0,7,2190,0,47.4546,1620
427,42900000.0,3,2.0,2350,1.0,8,1770,580,47.6408,3530
428,13101000.0,4,2.0,1440,1.0,7,1200,240,47.7245,1460
429,12045000.0,3,2.5,2200,2.0,8,2200,0,47.4362,2310
430,10840500.0,4,3.0,2290,2.0,9,2290,0,47.3739,2290
431,32604000.0,4,3.0,4040,2.0,11,4040,0,47.7205,3930
432,33000000.0,4,2.5,2610,1.5,8,1920,690,47.6636,1810
433,7821000.0,3,2.5,1490,2.0,7,1490,0,47.4324,1490
434,17325000.0,4,2.5,2450,2.0,8,2450,0,47.7734,2300
435,24717000.0,4,2.5,1710,1.0,9,1440,270,47.559,2140
436,23842500.0,5,2.5,4870,2.0,10,3470,1400,47.633,3180
437,27819000.0,3,2.5,3130,2.0,10,3130,0,47.6954,2860
438,14454000.0,2,2.0,1270,3.0,8,1270,0,47.6776,1610
439,19074000.0,3,1.75,2120,1.0,8,1540,580,47.504,2460
440,7522350.0,3,1.5,1670,1.0,7,1670,0,47.2613,2077
441,6468000.0,3,2.25,2070,2.0,7,2070,0,47.3417,1890
442,21153000.0,2,1.0,1420,1.0,8,1070,350,47.6694,2400
443,11550000.0,3,1.5,1250,1.0,6,1250,0,47.4056,1930
444,6765000.0,3,1.0,940,1.0,7,940,0,47.3838,1150
445,13200000.0,3,1.75,1920,1.0,7,1920,0,47.7487,1920
446,33990000.0,3,2.5,3545,1.0,10,2610,935,47.5534,3630
447,16665000.0,3,2.0,1260,1.0,7,1260,0,47.7355,1510
448,15675000.0,5,2.5,2340,1.0,7,1300,1040,47.7206,1930
449,17160000.0,3,2.25,2590,1.0,8,1440,1150,47.7691,2580
450,47850000.0,3,4.5,3970,2.0,10,3260,710,47.7183,2610
451,11005500.0,3,1.75,1220,1.0,7,1220,0,47.7736,1630
452,7656000.0,3,1.0,1400,1.0,6,1400,0,47.362,1230
453,22806300.0,3,2.75,2360,1.0,8,1710,650,47.5698,2120
454,26763000.0,3,1.75,1870,1.0,8,1870,0,47.5505,1900
455,18183000.0,3,2.5,2830,2.0,9,2830,0,47.7605,2500
456,16384500.0,3,2.5,2260,2.0,8,2260,0,47.7356,2350
457,23265000.0,3,3.0,1970,2.0,9,1770,200,47.3844,2280
458,19074000.0,4,2.5,3140,1.0,9,1770,1370,47.4904,2460
459,8415000.0,3,1.75,1240,1.0,7,1240,0,47.3663,1490
460,34650000.0,4,3.5,3450,2.0,10,3450,0,47.5637,3220
461,11484000.0,3,2.25,2570,2.0,8,2570,0,47.3759,2400
462,7590000.0,3,2.0,1510,2.0,7,1510,0,47.3912,1570
463,11863500.0,4,2.25,2390,2.0,9,2390,0,47.3305,2480
464,10890000.0,3,1.0,980,1.0,6,980,0,47.7617,1220
465,2640000.0,1,0.75,430,1.0,4,430,0,47.6499,1200
466,15345000.0,3,1.75,1480,1.0,7,1480,0,47.7311,1480
467,10725000.0,4,2.5,1850,2.0,8,1850,0,47.3701,2100
468,11236500.0,3,2.0,2270,1.0,7,1920,350,47.4857,1770
469,11302500.0,3,2.5,1810,2.0,8,1810,0,47.3724,1810
470,9599700.0,2,2.0,1610,2.0,6,1610,0,47.4855,1310
471,28667100.0,3,4.25,3840,2.0,10,3840,0,47.6336,3230
472,39567000.0,4,2.75,4110,2.0,9,3130,980,47.717,2820
473,37950000.0,4,3.25,4190,2.0,11,3150,1040,47.6332,4300
474,28376700.0,4,2.75,3390,2.0,9,3390,0,47.5906,3390
475,17160000.0,4,2.25,1890,2.0,7,1890,0,47.5461,1580
476,15180000.0,3,2.5,1610,2.0,9,1080,530,47.5674,1610
477,14484492.0,3,1.5,1050,1.0,7,850,200,47.6943,1770
478,10395000.0,2,1.0,630,1.0,5,630,0,47.5486,1420
479,19470000.0,4,2.75,2910,1.0,8,1780,1130,47.6658,2920
480,12490500.0,4,1.75,1700,1.0,7,850,850,47.5772,1620
481,10840500.0,3,2.5,1950,2.0,9,1950,0,47.3875,2350
482,28048350.0,3,3.0,2990,2.0,8,2990,0,47.6344,2230
483,17325000.0,3,1.5,1350,1.0,7,900,450,47.5275,1730
484,45705000.0,4,3.25,4860,2.5,9,4860,0,47.6179,3850
485,9735000.0,4,2.5,2160,1.0,8,1460,700,47.3078,2060
486,35211000.0,6,3.5,4860,2.0,11,3860,1000,47.5521,3600
487,6862350.0,2,2.0,890,1.0,6,890,0,47.5158,1860
488,23096700.0,4,2.75,2810,2.0,9,2810,0,47.5985,2820
489,42240000.0,5,2.5,3400,2.0,8,3400,0,47.5645,3080
490,14916000.0,4,1.5,1580,1.0,7,960,620,47.6734,1560
491,12210000.0,3,2.0,1680,1.0,7,1680,0,47.4734,1680
492,7656000.0,3,1.75,1300,1.0,7,1300,0,47.3811,1300
493,22108350.0,5,2.5,2820,2.0,7,2380,440,47.7081,1910
494,13117500.0,3,2.0,1510,1.0,7,1070,440,47.7193,1660
495,16170000.0,2,2.5,1230,2.0,8,870,360,47.6192,1240
496,23925000.0,4,2.0,2110,2.0,9,1710,400,47.5836,1440
497,9867000.0,3,2.75,3080,1.0,7,1610,1470,47.3841,2424
498,20625000.0,2,1.5,1490,1.5,7,1190,300,47.5872,1590
499,14437500.0,3,2.5,2120,2.0,7,2120,0,47.5322,2530
500,21450000.0,4,2.5,3180,2.0,9,3180,0,47.5416,3030
501,15675000.0,2,1.0,1490,1.0,7,860,630,47.6799,1460
502,11286000.0,3,2.0,1930,1.0,8,1930,0,47.3672,2200
503,39512550.0,4,2.5,2770,2.0,10,2770,0,47.684,2720
504,9240000.0,3,1.5,1670,1.0,7,1670,0,47.4404,1930
505,7920000.0,2,1.75,1330,1.0,7,1330,0,47.4467,1450
506,17457000.0,3,1.0,1210,1.5,7,1210,0,47.6729,1640
507,14586000.0,3,1.0,1190,1.0,7,1030,160,47.5346,1690
508,20295000.0,2,1.0,1540,1.0,7,820,720,47.6454,1420
509,49005000.0,4,3.75,4030,2.0,10,4030,0,47.6821,2160
510,19305000.0,4,1.75,2430,1.0,8,1580,850,47.7206,1980
511,15840000.0,4,2.5,2600,2.0,8,2600,0,47.4877,2830
512,36135000.0,5,3.5,4410,2.0,9,4410,0,47.6554,2900
513,9570000.0,4,1.0,1330,1.5,7,1330,0,47.7343,1220
514,20295000.0,3,1.75,1900,1.0,7,950,950,47.5789,1770
515,9900000.0,2,1.0,1100,1.0,7,1100,0,47.7439,1460
516,10164000.0,3,1.0,1980,1.5,6,1580,400,47.3818,1860
517,24750000.0,3,2.5,2400,2.0,9,2400,0,47.6734,2080
518,74250000.0,4,2.25,4760,2.5,9,3390,1370,47.6415,2950
519,29370000.0,4,3.25,3180,2.0,10,3180,0,47.4711,2200
520,9504000.0,3,1.0,1190,1.0,6,1190,0,47.452,1190
521,6270000.0,2,1.0,630,1.0,6,630,0,47.4973,1470
522,16995000.0,5,3.0,2530,1.0,8,1520,1010,47.7546,2290
523,7755000.0,4,1.5,1690,1.0,5,1690,0,47.4667,1690
524,9075000.0,2,1.0,940,1.0,6,940,0,47.5186,940
525,24007500.0,2,2.0,1240,1.0,7,1240,0,47.6221,1380
526,21450000.0,4,2.5,3040,2.0,7,3040,0,47.683,2740
527,52800000.0,6,5.0,6050,2.0,11,6050,0,47.6033,4210
528,12045000.0,4,1.0,1590,1.5,6,1590,0,47.7315,1320
529,21846000.0,3,1.75,2500,1.0,9,2500,0,47.6917,2590
530,8926500.0,3,2.5,1780,1.0,7,1320,460,47.3608,1680
531,6600000.0,2,1.5,1360,2.0,7,1360,0,47.2852,1360
532,32010000.0,4,3.25,4740,2.0,10,4740,0,47.5931,3340
533,5280000.0,3,1.5,1010,1.0,7,1010,0,47.4097,1400
534,6732000.0,3,1.0,1040,1.0,6,1040,0,47.3105,1580
535,11814000.0,3,2.25,1610,2.0,7,1610,0,47.4296,1780
536,14916000.0,4,1.75,1570,1.0,7,1570,0,47.7373,1870
537,19635000.0,2,2.0,1510,1.0,7,1010,500,47.6582,1920
538,8217000.0,3,2.0,1360,1.0,7,1360,0,47.3577,1360
539,11447700.0,4,2.5,1970,2.0,8,1970,0,47.449,2230
540,70125000.0,3,2.5,5403,2.0,12,5403,0,47.4169,3980
541,9240000.0,4,2.5,1560,2.0,7,1560,0,47.5025,1560
542,10523304.0,4,1.75,2320,1.0,8,2270,50,47.3644,2120
543,17490000.0,3,2.25,2120,1.0,8,2120,0,47.5896,2480
544,12375000.0,3,2.25,2120,2.0,8,2120,0,47.3914,2120
545,30030000.0,4,2.5,3350,2.0,11,3350,0,47.7197,3920
546,25806000.0,4,2.5,2380,2.0,10,2380,0,47.5623,2560
547,8578350.0,2,2.0,1070,2.0,9,720,350,47.5213,1070
548,10395000.0,4,2.75,2300,1.0,7,1560,740,47.4518,1870
549,7095000.0,2,1.0,1320,1.0,6,1320,0,47.4949,1190
550,23265000.0,3,1.75,2180,1.0,7,1140,1040,47.5885,2180
551,47850000.0,3,3.0,4380,2.0,10,3580,800,47.6452,3080
552,14883000.0,3,1.75,1790,2.0,7,1790,0,47.749,1520
553,8613000.0,2,1.0,750,1.0,6,750,0,47.4727,1340
554,13068000.0,3,1.5,1300,1.0,7,1300,0,47.7403,1570
555,23925000.0,4,2.5,2990,2.0,9,2990,0,47.5146,3715
556,64350000.0,7,3.5,4640,2.0,11,2860,1780,47.5666,3230
557,7854000.0,4,1.0,1400,1.5,7,1400,0,47.4339,1310
558,24750000.0,6,1.75,2750,2.0,8,2750,0,47.6368,2040
559,10939500.0,4,2.5,2050,2.0,7,2050,0,47.3628,2050
560,15180000.0,4,3.0,2230,1.0,7,1410,820,47.52,1960
561,13363350.0,4,2.25,2340,1.0,8,2340,0,47.2953,2340
562,29040000.0,3,2.5,2870,2.0,9,2870,0,47.6935,1630
563,28479000.0,4,2.5,4120,2.0,10,4120,0,47.6239,3180
564,21077100.0,3,1.75,2080,1.0,7,1370,710,47.5846,1870
565,14355000.0,3,2.5,1840,2.0,7,1840,0,47.6969,1600
566,8580000.0,3,1.0,1180,1.5,6,1180,0,47.505,1490
567,22159500.0,5,2.75,2160,1.5,7,1530,630,47.667,2040
568,20130000.0,3,1.0,1180,1.5,8,1180,0,47.6376,1440
569,13365000.0,2,0.75,1160,1.0,6,870,290,47.6929,1870
570,11183700.0,4,2.5,1830,2.0,7,1830,0,47.3572,1830
571,23760000.0,4,4.0,3200,2.0,10,3200,0,47.5816,3480
572,14586000.0,5,3.0,2560,1.5,7,1760,800,47.5502,1080
573,21450000.0,5,2.75,2550,1.5,8,2550,0,47.6136,1590
574,8695500.0,3,1.75,1330,1.0,7,1040,290,47.4478,1330
575,9900000.0,2,1.0,1220,1.0,7,1220,0,47.4219,2010
576,8778000.0,3,2.5,1805,2.0,7,1805,0,47.3521,2095
577,30690000.0,4,4.0,6050,2.5,9,4150,1900,47.7466,2700
578,17490000.0,4,2.5,2320,2.0,8,2320,0,47.7727,2450
579,5940000.0,3,1.0,1384,1.0,6,1384,0,47.3062,1000
580,20427000.0,3,2.5,2720,2.0,9,2720,0,47.5422,3180
581,8712000.0,3,1.5,1820,1.0,7,1820,0,47.3366,1380
582,24090000.0,2,2.25,2130,1.5,7,1530,600,47.573,2130
583,14487000.0,4,2.25,2060,2.0,7,2060,0,47.7258,2060
584,8860500.0,4,1.75,1420,1.0,7,1080,340,47.4025,1500
585,10890000.0,3,1.75,1510,1.0,7,1510,0,47.476,1470
586,21120000.0,3,2.5,2160,1.5,8,1960,200,47.6045,2160
587,29700000.0,3,2.5,3180,2.0,11,3180,0,47.6366,3030
588,12210000.0,3,2.25,2110,2.0,8,2110,0,47.3725,2470
589,22605000.0,3,2.0,2060,1.5,8,1330,730,47.5897,1910
590,16665000.0,3,1.5,1830,1.0,7,1010,820,47.6277,2450
591,8745000.0,3,1.75,1820,1.0,7,1820,0,47.1803,2050
592,9570000.0,3,2.5,1610,2.0,8,1610,0,47.4489,1610
593,9768000.0,4,2.5,1780,2.0,7,1780,0,47.3665,2020
594,11880000.0,4,2.5,1840,2.0,7,1840,0,47.4964,1830
595,7936500.0,3,1.75,1460,1.0,7,990,470,47.492,1220
596,12292500.0,2,2.5,1400,2.0,8,1400,0,47.5496,1540
597,19635000.0,3,2.5,3370,2.0,9,3370,0,47.5008,3330
598,16995000.0,4,3.0,3590,2.0,9,3590,0,47.2846,2860
599,40260000.0,4,2.25,3200,2.0,9,3200,0,47.5494,3070
600,16731000.0,2,1.75,1670,1.0,8,1670,0,47.7123,2170
601,13198350.0,4,2.0,2420,1.0,9,2420,0,47.3131,2560
602,6105000.0,3,1.75,1430,2.0,7,1430,0,47.3122,1560
603,15180000.0,3,1.75,1440,1.0,7,1440,0,47.6947,1440
604,14371500.0,3,2.25,1450,2.0,7,1450,0,47.5665,1560
605,15477000.0,4,2.75,3550,1.0,8,2100,1450,47.425,2050
606,17523000.0,2,3.0,1270,2.0,8,1110,160,47.6634,1290
607,14635500.0,2,1.0,940,1.0,7,940,0,47.7047,1150
608,7359000.0,3,2.0,1670,1.0,7,1300,370,47.3666,1660
609,19470000.0,4,3.5,3100,2.0,8,2400,700,47.7466,2200
610,11220000.0,2,2.5,1100,3.0,7,1100,0,47.6972,1200
611,21450000.0,3,2.0,1870,1.0,8,1230,640,47.6372,1780
612,17608800.0,3,2.5,1930,2.0,8,1930,0,47.5694,2190
613,22935000.0,3,2.75,2540,2.0,9,2540,0,47.6214,2600
614,7986000.0,3,1.75,1280,1.5,7,1280,0,47.3961,1500
615,14025000.0,3,2.25,1820,1.0,7,1280,540,47.7162,1810
616,17325000.0,3,2.25,1490,2.0,7,1490,0,47.6844,1290
617,16005000.0,3,2.5,1880,2.0,8,1880,0,47.5737,2040
618,5775000.0,3,1.0,1250,1.0,7,1250,0,47.4474,1390
619,6930000.0,3,2.0,1440,1.0,8,1440,0,47.3128,1700
620,8580000.0,3,2.5,1920,2.0,7,1920,0,47.4022,1930
621,19041000.0,3,2.5,2060,1.0,7,1330,730,47.5671,1920
622,6600000.0,3,1.5,1210,1.0,7,1210,0,47.2876,1408
623,19965000.0,2,1.75,1760,1.0,7,940,820,47.682,1530
624,10725000.0,3,1.0,990,1.0,6,990,0,47.7125,1440
625,9553500.0,3,1.0,960,1.0,6,820,140,47.496,1200
626,18478350.0,3,2.5,1660,3.0,9,1660,0,47.5876,1660
627,34402500.0,3,1.75,1900,1.0,8,1330,570,47.6821,2760
628,17935500.0,3,2.25,1270,1.0,7,990,280,47.6581,1920
629,15840000.0,4,2.25,3250,2.0,9,3250,0,47.3496,3110
630,7194000.0,3,1.0,960,1.0,6,960,0,47.1951,1080
631,18645000.0,2,1.75,1330,1.0,7,960,370,47.6539,1620
632,14081100.0,3,1.75,2080,1.0,7,1600,480,47.5375,1680
633,21450000.0,3,2.5,2690,1.0,8,2130,560,47.7605,2390
634,17886000.0,2,1.0,890,1.0,7,770,120,47.6663,1760
635,13695000.0,3,1.75,1070,1.0,7,1070,0,47.6978,1200
636,7062000.0,3,1.0,1200,1.0,6,1200,0,47.3221,1200
637,8085000.0,3,1.5,1360,2.0,7,1360,0,47.4488,1220
638,10378500.0,3,2.0,2050,1.0,8,2050,0,47.2681,2180
639,36960000.0,3,1.5,3000,2.0,9,2000,1000,47.5821,1820
640,12474000.0,2,2.0,1300,1.0,7,800,500,47.5395,950
641,10065000.0,4,2.5,2250,1.0,7,1340,910,47.336,1540
642,19635000.0,5,2.75,3740,1.0,8,1980,1760,47.7679,2620
643,24073500.0,3,2.5,1660,3.0,9,1530,130,47.5818,1510
644,14190000.0,3,2.5,2360,2.0,7,2360,0,47.5317,2360
645,7920000.0,3,1.75,1760,1.0,7,1150,610,47.3647,1760
646,17985000.0,3,1.75,1680,1.5,7,1680,0,47.5338,1680
647,17490000.0,3,1.75,1320,1.0,7,870,450,47.6681,1580
648,5181000.0,1,1.0,870,1.0,6,870,0,47.4152,1250
649,14025000.0,4,1.0,1260,1.5,6,1260,0,47.5044,1170
650,7260000.0,3,1.0,1000,1.0,6,1000,0,47.4793,1300
651,17193000.0,4,1.75,2020,1.0,8,1550,470,47.7627,2520
652,10725000.0,3,1.0,1920,1.0,7,1120,800,47.5193,2000
653,19717500.0,3,2.0,2150,1.5,7,1380,770,47.555,1940
654,11121000.0,3,2.5,1470,2.0,7,1470,0,47.526,1490
655,33000000.0,3,2.5,3180,2.0,10,3180,0,47.655,3000
656,101310000.0,3,2.5,3930,1.0,8,2330,1600,47.7022,2730
657,16335000.0,3,1.0,990,1.0,6,990,0,47.6718,1250
658,24684000.0,4,3.5,2770,2.0,8,1970,800,47.6327,2180
659,29304000.0,3,1.5,1250,1.0,7,1250,0,47.6245,1750
660,8906700.0,3,1.75,1140,1.0,7,1140,0,47.4761,1150
661,16384500.0,4,2.5,2250,1.0,7,1550,700,47.5221,2090
662,15675000.0,3,2.5,1640,2.0,7,1640,0,47.7522,1880
663,10296000.0,3,1.5,1255,3.0,7,1255,0,47.7145,1307
664,10659000.0,3,1.0,1290,1.0,7,1290,0,47.7404,1390
665,10923000.0,3,1.75,1300,1.0,7,1300,0,47.4834,1890
666,10098000.0,3,1.5,1220,3.0,8,1220,0,47.7049,1220
667,21615000.0,4,2.5,2630,3.0,8,2630,0,47.6915,1640
668,9570000.0,3,1.5,1950,1.0,8,1950,0,47.336,1940
669,41250000.0,4,3.25,3160,2.0,9,2360,800,47.6597,2220
670,15180000.0,3,1.75,1550,1.0,7,860,690,47.6759,1880
671,14355000.0,4,2.5,1700,1.0,7,850,850,47.6988,1380
672,21912000.0,4,2.75,2510,1.0,8,1630,880,47.5427,2390
673,28545000.0,4,1.75,1800,2.0,8,1800,0,47.6462,2180
674,12705000.0,3,1.75,1800,1.0,8,1200,600,47.4406,1800
675,16401000.0,3,2.25,1870,1.0,7,1350,520,47.705,2230
676,9240000.0,2,1.0,1010,1.0,7,1010,0,47.4965,1150
677,6204000.0,2,1.5,1120,1.0,6,1120,0,47.5024,1690
678,15790500.0,3,1.0,2090,1.0,8,1200,890,47.5304,1850
679,37785000.0,4,3.5,4370,2.0,11,4370,0,47.544,4190
680,7326000.0,3,2.0,1440,1.0,7,970,470,47.291,1440
681,26367000.0,4,3.0,2580,2.0,8,2580,0,47.6932,3440
682,20126700.0,4,2.5,3190,2.0,10,3190,0,47.3558,3250
683,13629000.0,4,3.5,2380,2.0,7,1750,630,47.5536,1620
684,13200000.0,4,1.0,1420,1.5,7,1420,0,47.6942,1110
685,26483853.0,5,2.75,2990,2.0,9,2990,0,47.5462,2870
686,10560000.0,3,2.5,2680,2.0,8,2680,0,47.2918,2430
687,16731000.0,4,2.5,2730,2.0,7,2730,0,47.5441,2730
688,12787500.0,3,1.0,1220,1.0,6,1220,0,47.6982,1490
689,13068000.0,3,1.0,1500,1.0,7,1500,0,47.7415,1820
690,12309000.0,3,1.75,1830,1.0,8,1430,400,47.4862,2140
691,49001700.0,5,2.5,4570,2.0,10,4570,0,47.5553,3180
692,11876700.0,4,2.25,2470,2.0,8,2470,0,47.4406,2330
693,13530000.0,2,1.0,800,1.0,6,670,130,47.6997,1210
694,22770000.0,4,2.5,2900,2.0,9,2900,0,47.6726,2900
695,8085000.0,3,2.0,1410,1.0,7,1410,0,47.3702,1670
696,23100000.0,5,2.5,2830,1.0,8,1610,1220,47.5896,2670
697,8844000.0,4,1.75,1680,1.0,7,1100,580,47.3923,2400
698,7425000.0,3,1.75,1760,1.0,7,920,840,47.3664,1350
699,32340000.0,4,2.25,2240,2.0,8,2240,0,47.5894,2300
700,26235000.0,2,1.0,1380,1.5,5,1380,0,47.5708,1500
701,6435000.0,2,1.0,820,1.0,6,820,0,47.5156,1170
702,15840000.0,4,2.0,2180,1.0,6,1730,450,47.589,2180
703,16005000.0,4,2.0,1400,1.0,7,1100,300,47.6385,1630
704,4290000.0,2,1.0,880,1.0,5,880,0,47.4672,1410
705,10725000.0,2,1.0,1060,1.0,6,1060,0,47.3444,2240
706,14520000.0,3,1.75,1530,1.0,7,1530,0,47.731,1530
707,18150000.0,4,1.75,2480,1.0,8,1460,1020,47.7646,2910
708,10230000.0,3,1.75,1490,1.0,6,1490,0,47.5015,1350
709,17490000.0,3,2.5,3660,2.0,9,3260,400,47.2413,2700
710,12870000.0,4,2.5,2340,2.0,8,2340,0,47.4206,1970
711,8019000.0,3,1.75,1450,1.0,7,1450,0,47.3575,1210
712,21087000.0,4,2.5,2210,2.0,9,2210,0,47.6285,2440
713,7095000.0,4,1.0,1130,1.0,7,1130,0,47.3437,1540
714,13365000.0,5,1.75,1550,1.0,7,1100,450,47.7573,1420
715,8250000.0,4,1.75,1710,1.0,7,1010,700,47.3745,1770
716,13381500.0,3,1.5,1010,1.0,7,1010,0,47.7359,1300
717,14916000.0,6,2.25,2660,2.0,7,2660,0,47.7142,1120
718,24090000.0,6,2.25,2660,2.0,7,2660,0,47.7142,1120
719,8811000.0,3,2.0,1300,1.0,7,1300,0,47.3131,1430
720,9568350.0,3,2.5,1670,2.0,7,1670,0,47.3668,2390
721,18645000.0,2,1.0,960,1.0,7,960,0,47.6893,1300
722,52074000.0,4,3.25,4670,2.0,12,4670,0,47.635,4230
723,20988000.0,3,2.5,2140,2.0,8,1770,370,47.6664,2510
724,11550000.0,5,3.0,2520,1.0,8,1550,970,47.4938,1700
725,10560000.0,3,1.5,1650,1.0,7,1130,520,47.4525,1720
726,6930000.0,2,1.75,1440,1.0,8,1440,0,47.3825,1320
727,8085000.0,2,1.0,1050,1.0,7,1050,0,47.5326,1280
728,10824000.0,3,1.75,1470,1.0,7,1130,340,47.4818,1590
729,32505000.0,4,2.25,4230,2.0,11,4230,0,47.7287,3890
730,16533000.0,3,1.75,1970,1.0,8,1370,600,47.4908,2460
731,10395000.0,3,2.25,1540,2.0,7,1540,0,47.4429,1560
732,13299000.0,3,2.75,2090,2.0,8,2090,0,47.7336,2280
733,18150000.0,3,2.0,2380,2.0,8,2110,270,47.7591,2030
734,11467500.0,4,2.5,2156,2.0,9,2156,0,47.3591,1708
735,12045000.0,4,2.25,2070,2.0,8,2070,0,47.4388,2390
736,19404000.0,3,1.0,1910,1.0,8,1270,640,47.7004,1500
737,19965000.0,3,1.75,1920,1.0,8,1260,660,47.5633,2360
738,42900000.0,3,3.25,3400,2.0,9,2290,1110,47.6585,3090
739,7689000.0,3,2.0,1400,1.0,7,1400,0,47.3415,2020
740,11880000.0,4,2.5,2210,2.0,8,2210,0,47.3818,2210
741,15147000.0,2,1.75,1170,1.0,6,1020,150,47.695,1170
742,24420000.0,3,2.0,2100,1.0,9,2100,0,47.7479,2290
743,10065000.0,3,1.0,1160,1.0,7,1160,0,47.7422,1160
744,13035000.0,3,1.0,1500,1.0,6,900,600,47.6921,950
745,18480000.0,4,2.5,2940,2.0,8,2940,0,47.7533,2510
746,21450000.0,4,1.75,2010,1.0,7,1300,710,47.5793,2180
747,14848350.0,3,2.5,2170,2.0,7,2170,0,47.7767,2010
748,17077500.0,3,1.5,1430,1.0,7,1250,180,47.6988,2210
749,14355000.0,4,1.5,1510,1.0,7,1070,440,47.7121,1450
750,10889967.0,3,1.0,1150,1.0,6,800,350,47.7447,1150
751,31350000.0,3,1.75,2150,1.0,8,1140,1010,47.5671,2510
752,14751000.0,3,1.0,1370,1.0,7,1230,140,47.5646,1370
753,23093400.0,2,2.5,2380,1.0,8,2380,0,47.717,1870
754,28050000.0,3,1.75,1370,1.0,7,770,600,47.6374,1390
755,10444500.0,3,1.75,1600,1.0,7,1070,530,47.3272,2140
756,31102500.0,5,3.5,3750,1.0,9,2030,1720,47.5511,3270
757,43230000.0,2,2.25,3950,2.0,10,2910,1040,47.5912,3220
758,28267800.0,4,2.25,2400,1.0,9,2400,0,47.5987,2580
759,13384800.0,5,1.5,2830,2.5,8,2830,0,47.5132,1480
760,18645000.0,4,2.5,2440,2.0,8,2440,0,47.6333,2560
761,13200000.0,3,2.25,1190,2.0,8,1050,140,47.5818,1210
762,10890000.0,3,2.0,1400,1.0,7,1400,0,47.7576,2230
763,12373350.0,4,2.75,2730,2.0,7,2730,0,47.3608,2230
764,13374900.0,3,2.75,2390,1.0,7,1610,780,47.4987,1920
765,18480000.0,3,2.25,2060,2.0,8,2060,0,47.6216,2160
766,27192000.0,4,2.25,2490,1.0,8,1290,1200,47.6051,2360
767,8580000.0,3,1.75,1100,1.0,7,1100,0,47.363,1400
768,25080000.0,4,2.5,2430,1.0,8,1470,960,47.6777,2180
769,13365000.0,3,2.5,3170,2.0,10,2360,810,47.3384,2970
770,14186700.0,4,2.5,2640,2.0,8,2640,0,47.4598,2240
771,11269500.0,3,1.5,1130,1.0,7,1130,0,47.5089,1320
772,15353250.0,5,2.0,1940,1.5,7,1940,0,47.7751,1940
773,14850000.0,2,2.0,1100,1.5,7,1100,0,47.6797,1390
774,12870000.0,3,1.0,1200,1.0,7,1200,0,47.5771,1370
775,13860000.0,3,2.25,2000,1.0,8,1000,1000,47.6188,2070
